%time,field0,field1,field2,field3,field4,field5,field6,field7
1492200526027481079,-0.0198861559655,0.496071197561,0.22096435429,-0.0676023182459,-0.024155429013,0.0021771312115,-4.86597294728e-05,0.019176584
1492200526037642955,-0.0209456525966,0.497650497242,0.222606882044,-0.0681301444384,-0.0247189751105,0.00239628802719,-3.79390715815e-05,0.016506252
1492200526047621965,-0.0188266593344,0.494738767773,0.219817294849,-0.0685699995987,-0.0245624345279,0.00192666627929,3.71055336576e-05,0.016315514
1492200526057723999,-0.0262431357519,0.505727365933,0.225982076315,-0.0683060865025,-0.0243432777122,0.00227105556108,-2.72184136902e-05,0.017269204
1492200526067780017,-0.0188266593344,0.498231790445,0.223722716922,-0.0679542023742,-0.0245937426444,0.00214582309498,4.94355998368e-06,0.015361824
1492200526077951908,-0.0220051492276,0.496065934108,0.223577198884,-0.0674263761818,-0.0243119695956,0.00227105556108,1.5664217875e-05,0.015552562
1492200526088083982,-0.0156481694413,0.501894656498,0.226307871879,-0.0670744920535,-0.0243119695956,0.00220843932803,4.94355998368e-06,0.016887728
1492200526098036050,-0.0172374143878,0.498401633826,0.222520278206,-0.0675143472139,-0.0242806614791,0.00164489323055,7.99881652228e-05,0.014026658
1492200526108115911,-0.0220051492276,0.498982927029,0.223930684085,-0.0668985499894,-0.0243745858287,0.00239628802719,4.94355998368e-06,0.016887728
1492200526118145942,-0.0220051492276,0.503144796321,0.225836558277,-0.0677782603101,-0.02409281278,0.0020518987454,7.99881652228e-05,0.01860437
1492200526128228902,-0.0177671627034,0.499059953541,0.226630132517,-0.0673384051497,-0.0243745858287,0.00186405004624,2.63848757663e-05,0.017459942
1492200526138361930,-0.0182969110189,0.490412318552,0.217031242579,-0.0675143472139,-0.024687666994,0.0020518987454,3.71055336576e-05,0.015934038
1492200526148700952,-0.020415904281,0.498560950302,0.225541987277,-0.0682181154705,-0.0246250507609,0.00258413672635,-4.86597294728e-05,0.017269204
1492200526158427953,-0.0273026323829,0.501730076569,0.225133122801,-0.0673384051497,-0.0240301965469,0.00236497991066,2.63848757663e-05,0.015361824
1492200526168637037,-0.0220051492276,0.494404344463,0.221612410492,-0.0666346368932,-0.0245937426444,0.0021771312115,5.85468494402e-05,0.017841418
1492200526178513050,-0.0209456525966,0.497151494003,0.222638106607,-0.0673384051497,-0.0244058939452,0.00211451497845,4.78261915489e-05,0.016887728
1492200526188551902,-0.0235943941742,0.493905341224,0.221231235653,-0.066458694829,-0.0239988884304,0.00211451497845,0.000112150138897,0.016124776
1492200526198581933,-0.0188266593344,0.496647227311,0.22410389176,-0.0681301444384,-0.0243745858287,0.00211451497845,4.94355998368e-06,0.014408134
1492200526208617925,-0.0182969110189,0.49965177365,0.222638106607,-0.0673384051497,-0.0243119695956,0.00249021237677,2.63848757663e-05,0.01765068
1492200526218638896,-0.0262431357519,0.500402910234,0.220960819364,-0.0690978257912,-0.0244058939452,0.00252152049329,-3.79390715815e-05,0.015552562
1492200526228713989,-0.0172374143878,0.495484640905,0.222932677607,-0.0668985499894,-0.0242806614791,0.00214582309498,4.78261915489e-05,0.0157433
1492200526238929033,-0.01935640765,0.501560233188,0.226099904716,-0.0681301444384,-0.0240615046634,0.00227105556108,2.63848757663e-05,0.01860437
1492200526248961925,-0.0209456525966,0.496400357418,0.222960367245,-0.0676023182459,-0.0239049640808,0.0021771312115,3.71055336576e-05,0.01669699
1492200526258984088,-0.020415904281,0.493900077771,0.222960367245,-0.0676023182459,-0.0239988884304,0.00211451497845,0.000155032770462,0.017269204
1492200526269035100,-0.0220051492276,0.500315356817,0.224017287923,-0.0675143472139,-0.0242806614791,0.0021771312115,7.99881652228e-05,0.01765068
1492200526279026031,-0.0177671627034,0.506637818993,0.229977637151,-0.0668105789573,-0.0242806614791,0.00252152049329,0.000112150138897,0.015934038
1492200526289304971,-0.0257133874363,0.502728083047,0.225659815677,-0.0680421734063,-0.0243745858287,0.00214582309498,-9.15423610381e-05,0.0157433
1492200526299175977,-0.0172374143878,0.499059953541,0.225628591114,-0.068833912695,-0.0243119695956,0.00198928251234,2.63848757663e-05,0.015552562
1492200526309259891,-0.0198861559655,0.498396370373,0.2249563802,-0.0676023182459,-0.0241867371295,0.00252152049329,-0.000102263018929,0.016124776
1492200526319288969,-0.0188266593344,0.495237771012,0.220905440089,-0.067690289278,-0.0244685101783,0.00230236367761,-5.93803873641e-05,0.0157433
1492200526329317092,-0.0135291761791,0.505881418956,0.232441428782,-0.0676023182459,-0.0247189751105,0.00233367179413,-0.000166586966277,0.017459942
1492200526339520931,-0.0177671627034,0.508145355615,0.226131129278,-0.0673384051497,-0.0243432777122,0.00227105556108,-5.7770979076e-06,0.015361824
1492200526349440097,-0.020415904281,0.499821617031,0.220669783289,-0.0680421734063,-0.0242806614791,0.00227105556108,9.07088231141e-05,0.015934038
1492200526359508037,-0.0214754009121,0.503232349739,0.223899459522,-0.067690289278,-0.0241241208965,0.00261544484287,-4.86597294728e-05,0.016887728
1492200526369577884,-0.0172374143878,0.50032062027,0.220579644526,-0.068921883727,-0.0244058939452,0.00198928251234,0.000133591454679,0.015361824
1492200526379694938,-0.0103506862859,0.497902630587,0.221491047166,-0.0683060865025,-0.0244372020618,0.00227105556108,-7.01010452554e-05,0.017841418
1492200526389777898,-0.0151184211257,0.494980374213,0.224339548561,-0.0677782603101,-0.0242493533626,0.00242759614371,-1.64977557989e-05,0.018413632
1492200526399823904,-0.0299513739606,0.494738767773,0.220759922052,-0.0671624630856,-0.0243432777122,0.00252152049329,4.94355998368e-06,0.017078466
1492200526409898996,-0.020415904281,0.493318784568,0.222198017568,-0.0672504341177,-0.0241241208965,0.00239628802719,-9.15423610381e-05,0.018413632
1492200526420022010,-0.0177671627034,0.494409607916,0.218763909096,-0.0671624630856,-0.0242180452461,0.00211451497845,0.000122870796788,0.0157433
1492200526429995059,-0.0220051492276,0.500145513436,0.225042984038,-0.0682181154705,-0.0242180452461,0.00239628802719,5.85468494402e-05,0.01669699
1492200526440056085,-0.01935640765,0.497825604076,0.219027255534,-0.0675143472139,-0.0245311264113,0.00227105556108,-9.15423610381e-05,0.018032156
1492200526450161933,-0.01935640765,0.50364379956,0.226394475716,-0.067690289278,-0.0242493533626,0.00227105556108,1.5664217875e-05,0.017459942
1492200526460151910,-0.0182969110189,0.501647786605,0.224339548561,-0.0677782603101,-0.0240301965469,0.00202059062887,5.85468494402e-05,0.0157433
1492200526470223903,-0.0230646458587,0.498905900518,0.219699466448,-0.0687459416629,-0.0243432777122,0.00242759614371,4.94355998368e-06,0.015934038
1492200526480210065,-0.01935640765,0.49506792763,0.222343535606,-0.0677782603101,-0.0239675803139,0.0021771312115,-9.15423610381e-05,0.015361824
1492200526490281105,-0.0188266593344,0.501817629987,0.222253396843,-0.0686579706308,-0.024750283227,0.00220843932803,6.92675073315e-05,0.016887728
1492200526500416040,-0.020415904281,0.495649220833,0.223400456284,-0.067690289278,-0.0244998182948,0.00249021237677,0.000122870796788,0.016124776
1492200526510406970,-0.0225348975431,0.49989338009,0.227160360319,-0.0665466658611,-0.0242493533626,0.0020518987454,-5.93803873641e-05,0.017269204
1492200526520486116,-0.0214754009121,0.495659747739,0.218292595495,-0.0678662313422,-0.0245311264113,0.00223974744456,-0.000102263018929,0.015934038
1492200526530517101,-0.0230646458587,0.502645793083,0.225042984038,-0.0682181154705,-0.0242806614791,0.00236497991066,5.85468494402e-05,0.016124776
1492200526540601968,-0.020415904281,0.500063223471,0.2249563802,-0.0676023182459,-0.0241241208965,0.00245890426024,7.99881652228e-05,0.016887728
1492200526550744056,-0.0209456525966,0.499476666815,0.226924703518,-0.0668985499894,-0.0243119695956,0.00249021237677,-8.08217031467e-05,0.016315514
1492200526560693025,-0.0225348975431,0.498900637065,0.222724710444,-0.0679542023742,-0.0242180452461,0.00227105556108,-5.93803873641e-05,0.018222894
1492200526570769071,-0.0241241424897,0.501724813117,0.227687053195,-0.0672504341177,-0.0241241208965,0.00214582309498,1.5664217875e-05,0.016887728
1492200526580806016,-0.0177671627034,0.500490463652,0.219023720609,-0.0690098547591,-0.0241867371295,0.00239628802719,4.94355998368e-06,0.01669699
1492200526590904951,-0.0214754009121,0.499821617031,0.220787611689,-0.0678662313422,-0.0243745858287,0.00220843932803,4.78261915489e-05,0.01669699
1492200526601016998,-0.0177671627034,0.497321337384,0.22125892529,-0.0671624630856,-0.0241867371295,0.00249021237677,3.71055336576e-05,0.015934038
1492200526611046075,-0.01935640765,0.493735497843,0.221962360767,-0.0676023182459,-0.0239675803139,0.00198928251234,3.71055336576e-05,0.018413632
1492200526621145009,-0.0214754009121,0.49814950048,0.223341542083,-0.0677782603101,-0.0243119695956,0.00227105556108,5.85468494402e-05,0.017459942
1492200526631174087,-0.0172374143878,0.487912038905,0.216972328379,-0.0676023182459,-0.0243432777122,0.00220843932803,5.85468494402e-05,0.01669699
1492200526641294956,-0.0220051492276,0.504142802799,0.227246964156,-0.0671624630856,-0.0243119695956,0.00211451497845,-9.15423610381e-05,0.018032156
1492200526651447057,-0.0167076660723,0.497403627349,0.22199358533,-0.0668105789573,-0.0245624345279,0.00223974744456,6.92675073315e-05,0.018413632
1492200526661444902,-0.0220051492276,0.50056222671,0.225455383439,-0.0676023182459,-0.0243745858287,0.00202059062887,-8.08217031467e-05,0.016887728
1492200526671565055,-0.0188266593344,0.500310093364,0.226453389917,-0.0676023182459,-0.02409281278,0.00208320686192,5.85468494402e-05,0.014598872
1492200526681638002,-0.0220051492276,0.508386962056,0.229710755788,-0.0679542023742,-0.0246250507609,0.00252152049329,3.71055336576e-05,0.017078466
1492200526691802024,-0.0257133874363,0.502892662976,0.226245422753,-0.0686579706308,-0.0242180452461,0.00227105556108,-8.08217031467e-05,0.017459942
1492200526702006101,-0.0257133874363,0.492238488126,0.22034752265,-0.0677782603101,-0.0240301965469,0.00214582309498,-7.01010452554e-05,0.018795108
1492200526711971044,-0.0177671627034,0.492495884925,0.217502556181,-0.0668105789573,-0.0240615046634,0.00227105556108,0.000144312112571,0.017078466
1492200526722096920,-0.0230646458587,0.50364379956,0.226630132517,-0.0673384051497,-0.024155429013,0.00227105556108,4.94355998368e-06,0.015934038
1492200526732177972,-0.0235943941742,0.497316073931,0.224460911887,-0.0661068107007,-0.0243119695956,0.00233367179413,4.94355998368e-06,0.016887728
1492200526742284059,-0.0177671627034,0.49690462411,0.220787611689,-0.0678662313422,-0.0244998182948,0.00230236367761,9.07088231141e-05,0.018795108
1492200526752366065,-0.0214754009121,0.494486634427,0.221463357528,-0.0676023182459,-0.0246563588774,0.00227105556108,9.07088231141e-05,0.018413632
1492200526762363910,-0.0225348975431,0.496142960619,0.226453389917,-0.0676023182459,-0.0245624345279,0.00220843932803,1.5664217875e-05,0.017459942
1492200526772497892,-0.0182969110189,0.499646510197,0.224485066599,-0.0683060865025,-0.0239675803139,0.00239628802719,7.99881652228e-05,0.016887728
1492200526782520055,-0.0214754009121,0.500150776889,0.222960367245,-0.0676023182459,-0.02409281278,0.00202059062887,3.71055336576e-05,0.015934038
1492200526792669057,-0.0220051492276,0.503314639703,0.22410389176,-0.0681301444384,-0.0240301965469,0.00236497991066,2.63848757663e-05,0.015171086
1492200526802768945,-0.0145886728102,0.495654484286,0.22120001109,-0.0672504341177,-0.0244372020618,0.00249021237677,4.94355998368e-06,0.017078466
1492200526812715053,-0.0241241424897,0.49506792763,0.221577651003,-0.068921883727,-0.0242180452461,0.00227105556108,1.5664217875e-05,0.017841418
1492200526822810888,-0.01935640765,0.494651214356,0.221577651003,-0.068921883727,-0.0248128994601,0.00233367179413,-7.01010452554e-05,0.016506252
1492200526832818984,-0.0156481694413,0.496986914074,0.221640100129,-0.0673384051497,-0.0238736559643,0.00242759614371,4.78261915489e-05,0.017269204
1492200526843004941,-0.01935640765,0.502558239665,0.227628138995,-0.0673384051497,-0.024155429013,0.0020518987454,4.94355998368e-06,0.015361824
1492200526853118896,-0.01935640765,0.493154204639,0.22125892529,-0.0671624630856,-0.0245624345279,0.00208320686192,7.99881652228e-05,0.015361824
1492200526863096952,-0.0177671627034,0.501817629987,0.223490595046,-0.0668105789573,-0.0242180452461,0.00233367179413,9.07088231141e-05,0.016315514
1492200526873132944,-0.0124696795481,0.496153487525,0.22199358533,-0.0668105789573,-0.0244685101783,0.00236497991066,4.94355998368e-06,0.015171086
1492200526883403062,-0.0235943941742,0.49690462411,0.22102326849,-0.0675143472139,-0.0244998182948,0.00214582309498,1.5664217875e-05,0.017269204
1492200526893280029,-0.01935640765,0.491734221434,0.222107878805,-0.0681301444384,-0.0244685101783,0.00202059062887,7.99881652228e-05,0.016124776
1492200526903470993,-0.0257133874363,0.494738767773,0.220524265251,-0.0675143472139,-0.0245624345279,0.00239628802719,4.78261915489e-05,0.0157433
1492200526913456916,-0.01935640765,0.493576181367,0.217998024494,-0.0683060865025,-0.0243432777122,0.00202059062887,-1.64977557989e-05,0.016315514
1492200526923593997,-0.0209456525966,0.496065934108,0.223753941485,-0.0671624630856,-0.0250633643923,0.00223974744456,-2.72184136902e-05,0.016887728
1492200526933593034,-0.0172374143878,0.504652332944,0.222520278206,-0.0675143472139,-0.0243745858287,0.00239628802719,-4.86597294728e-05,0.018413632
1492200526943886995,-0.0214754009121,0.50297495294,0.227038996993,-0.0682181154705,-0.0247815913435,0.00214582309498,0.000112150138897,0.017078466
1492200526953784942,-0.0246538908053,0.497984920552,0.222461364006,-0.0676023182459,-0.0244685101783,0.00230236367761,-7.01010452554e-05,0.017078466
1492200526963756084,-0.0230646458587,0.496899360657,0.223459370484,-0.0676023182459,-0.0245311264113,0.00245890426024,-5.7770979076e-06,0.017269204
1492200526973947048,-0.0267728840674,0.495643957381,0.226248957679,-0.0671624630856,-0.0244685101783,0.00211451497845,1.5664217875e-05,0.017269204
1492200526983925104,-0.0214754009121,0.493576181367,0.218115852894,-0.0681301444384,-0.02409281278,0.00233367179413,4.78261915489e-05,0.016887728
1492200526993940114,-0.0198861559655,0.496065934108,0.222752400082,-0.0686579706308,-0.02409281278,0.00227105556108,3.71055336576e-05,0.017078466
1492200527004065990,-0.0209456525966,0.499564220233,0.224398462761,-0.067690289278,-0.0243432777122,0.00252152049329,4.94355998368e-06,0.018032156
1492200527014132976,-0.0214754009121,0.497069204038,0.222198017568,-0.0672504341177,-0.0246250507609,0.00245890426024,4.94355998368e-06,0.016124776
1492200527024255990,-0.0177671627034,0.499821617031,0.220787611689,-0.0678662313422,-0.0241241208965,0.00230236367761,-7.01010452554e-05,0.017269204
1492200527034446954,-0.0235943941742,0.49473350432,0.222901453045,-0.067690289278,-0.0243745858287,0.00249021237677,3.71055336576e-05,0.0157433
1492200527044440031,-0.0257133874363,0.498895373612,0.225042984038,-0.0682181154705,-0.0243745858287,0.00233367179413,-5.7770979076e-06,0.018413632
1492200527054476976,-0.0251836391208,0.495237771012,0.221965895693,-0.0661068107007,-0.0244372020618,0.00223974744456,-7.01010452554e-05,0.018032156
1492200527064425945,-0.0257133874363,0.509302678569,0.230209759026,-0.0679542023742,-0.0242806614791,0.00208320686192,5.85468494402e-05,0.016887728
1492200527074754953,-0.0167076660723,0.490906058338,0.219730691011,-0.0679542023742,-0.0244058939452,0.00233367179413,6.92675073315e-05,0.017841418
1492200527084696054,-0.020415904281,0.494486634427,0.22199358533,-0.0668105789573,-0.0242180452461,0.00227105556108,0.000133591454679,0.016887728
1492200527094758987,-0.0235943941742,0.495155481048,0.220465351051,-0.0676023182459,-0.0243119695956,0.00236497991066,4.94355998368e-06,0.017078466
1492200527104809999,-0.0167076660723,0.503983486323,0.223459370484,-0.0676023182459,-0.0243119695956,0.00214582309498,0.000133591454679,0.018795108
1492200527114898920,-0.0257133874363,0.488992335347,0.218174767095,-0.0680421734063,-0.0244998182948,0.0021771312115,1.5664217875e-05,0.015552562
1492200527124993085,-0.0177671627034,0.496734780728,0.222520278206,-0.0675143472139,-0.0243432777122,0.00230236367761,2.63848757663e-05,0.016887728
1492200527135042905,-0.0182969110189,0.505310652658,0.226571218317,-0.0674263761818,-0.0244058939452,0.00230236367761,9.07088231141e-05,0.016887728
1492200527145227909,-0.020415904281,0.497984920552,0.222991591808,-0.0668105789573,-0.0243745858287,0.00230236367761,-8.08217031467e-05,0.0157433
1492200527155195951,-0.0241241424897,0.499816353578,0.223341542083,-0.0677782603101,-0.0245624345279,0.00186405004624,5.85468494402e-05,0.017269204
1492200527165203094,-0.0257133874363,0.498237053898,0.221109872327,-0.0681301444384,-0.0242806614791,0.00267806107592,1.5664217875e-05,0.016887728
1492200527175317049,-0.0209456525966,0.50089665002,0.225192037001,-0.0672504341177,-0.0245311264113,0.00183274192971,4.94355998368e-06,0.019176584
1492200527185457944,-0.0172374143878,0.492073908197,0.219997572375,-0.0668105789573,-0.0241867371295,0.00230236367761,4.78261915489e-05,0.017459942
1492200527195560932,-0.0161779177568,0.499821617031,0.220375212288,-0.0684820285667,-0.0240301965469,0.00252152049329,4.94355998368e-06,0.016506252
1492200527205548048,-0.0198861559655,0.502393659737,0.226689046717,-0.0672504341177,-0.0241241208965,0.00233367179413,-5.93803873641e-05,0.017269204
1492200527215626955,-0.0230646458587,0.500485200199,0.222991591808,-0.0668105789573,-0.0245624345279,0.0026467529594,-7.01010452554e-05,0.019176584
1492200527225636005,-0.0172374143878,0.503314639703,0.224398462761,-0.067690289278,-0.02409281278,0.0021771312115,-5.93803873641e-05,0.015934038
1492200527235683917,-0.0177671627034,0.499070480447,0.221050958127,-0.0682181154705,-0.0242806614791,0.00227105556108,0.000112150138897,0.016124776
1492200527245801925,-0.0182969110189,0.497650497242,0.223196024046,-0.0672504341177,-0.0241867371295,0.00177012569666,0.000122870796788,0.016887728
1492200527255899906,-0.0230646458587,0.498067210516,0.222783624644,-0.0678662313422,-0.02409281278,0.00239628802719,-5.7770979076e-06,0.017078466
1492200527265722990,-0.0167076660723,0.500140249983,0.227832571233,-0.0677782603101,-0.0239675803139,0.00227105556108,4.94355998368e-06,0.017841418
1492200527275744915,-0.0182969110189,0.501889393045,0.228508317072,-0.0675143472139,-0.0242493533626,0.00211451497845,2.63848757663e-05,0.015171086
1492200527285815000,-0.0177671627034,0.497650497242,0.223490595046,-0.0668105789573,-0.0243432777122,0.00242759614371,-5.93803873641e-05,0.018413632
1492200527296006917,-0.020415904281,0.501143519913,0.226335561516,-0.0677782603101,-0.0244372020618,0.00220843932803,4.94355998368e-06,0.01860437
1492200527305903911,-0.0182969110189,0.497738050659,0.220787611689,-0.0678662313422,-0.0246250507609,0.00161358511403,0.000112150138897,0.0157433
1492200527316154003,-0.020415904281,0.498489187243,0.220465351051,-0.0676023182459,-0.02409281278,0.00208320686192,-8.08217031467e-05,0.016315514
1492200527326118946,-0.0182969110189,0.496899360657,0.222929142682,-0.0683940575346,-0.0244372020618,0.00202059062887,0.000144312112571,0.018413632
1492200527336384057,-0.0235943941742,0.503731352977,0.224280634361,-0.0678662313422,-0.0241867371295,0.00189535816277,4.94355998368e-06,0.018413632
1492200527346662044,-0.0235943941742,0.489825761896,0.218469338095,-0.0676023182459,-0.0245311264113,0.00239628802719,-8.08217031467e-05,0.016887728
1492200527356573104,-0.0214754009121,0.498813083648,0.2249563802,-0.0676023182459,-0.0244058939452,0.00211451497845,-0.000123704334712,0.015552562
1492200527366655111,-0.0129994278636,0.501472679771,0.228979630673,-0.0668105789573,-0.0244058939452,0.00180143381319,9.07088231141e-05,0.01765068
1492200527376743078,-0.0235943941742,0.499059953541,0.226453389917,-0.0676023182459,-0.02409281278,0.0021771312115,4.94355998368e-06,0.018413632
1492200527386847019,-0.0225348975431,0.491245745101,0.217031242579,-0.0675143472139,-0.0243745858287,0.00236497991066,0.000101429481005,0.015934038
1492200527396862983,-0.0267728840674,0.5027333465,0.223341542083,-0.0677782603101,-0.0244058939452,0.0021771312115,3.71055336576e-05,0.017459942
1492200527406945943,-0.0214754009121,0.497568207277,0.222225707205,-0.0679542023742,-0.0241867371295,0.00211451497845,-0.000112983676821,0.017269204
1492200527417094945,-0.0172374143878,0.501735340022,0.222048964605,-0.0682181154705,-0.0244058939452,0.00233367179413,0.000176474086245,0.018222894
1492200527427089929,-0.020415904281,0.503144796321,0.226307871879,-0.0670744920535,-0.0241867371295,0.00239628802719,-9.15423610381e-05,0.01860437
1492200527437243938,-0.0220051492276,0.48866317549,0.216119839939,-0.0681301444384,-0.0242806614791,0.00198928251234,6.92675073315e-05,0.016315514
1492200527447307109,-0.0151184211257,0.498730793684,0.224810862162,-0.0670744920535,-0.0241867371295,0.00230236367761,1.5664217875e-05,0.015361824
1492200527457349061,-0.0220051492276,0.496647227311,0.224751947962,-0.0671624630856,-0.0242806614791,0.0020518987454,4.94355998368e-06,0.018222894
1492200527467463016,-0.0177671627034,0.494568924392,0.221726703967,-0.0679542023742,-0.0244685101783,0.00220843932803,7.99881652228e-05,0.016124776
1492200527477570056,-0.0177671627034,0.496235777489,0.221844532367,-0.0677782603101,-0.0242806614791,0.00233367179413,-0.000134424992603,0.017459942
